Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
20688040,9,4,5
20704680,4,9,5
20721320,36,0,5
20738984,49,9,5
20756680,121,16,5
20776432,9,4,5
20793076,16,1,5
20810756,16,49,5
20829476,256,0,5
20848200,484,25,5
20867956,16,4,5
20885656,4,1,5
20902284,4,1,5
20918904,16,25,5
20937624,49,16,5
20956352,9,16,5
20974032,1,25,5
20991716,4,1,5
21008348,0,4,5
21025000,4,16,5
21042672,64,9,5
21060352,81,4,5
21078036,100,0,5
21096768,49,9,5
21114424,121,36,5
21134196,400,36,5
21153964,16,25,5
21172672,0,16,5
21190356,9,36,5
21208028,225,4,5
21226748,121,16,5
21246508,36,0,5
21264204,1,0,5
21280848,36,1,5
21298516,144,121,5
21319312,400,0,5
21338020,441,484,5
21358832,0,576,5
21377556,484,625,5
21398348,324,361,5
21419160,289,64,5
21438908,1681,2916,5
21461800,3249,3364,5
21484672,676,0,5
21503384,1444,729,5
21525224,1764,289,5
21547084,3600,0,5
21566812,0,529,5
21585504,25600,23409,5
21610468,6400,2704,5
21633376,6400,6288,5
21656248,4096,19044,5
21680188,0,1764,5
21699936,28928,3844,5
21723836,15876,0,5
21744652,0,21609,5
21765452,0,7396,5
21785208,400,441,5
21805996,2401,121,5
21827860,196,324,5
21848656,784,529,5
21869452,100,16,5
21889216,256,400,5
21910024,225,49,5
21929780,16,144,5
21949556,225,169,5
21970336,25,9,5
21988020,81,144,5
22007776,121,16,5
22027548,4,49,5
22045216,100,49,5
22064984,16,4,5
22082664,49,49,5
22101384,3136,0,5
22121132,1369,0,5
22140892,0,5625,5
22160660,13456,9025,5
22184576,169,513,5
22205360,9,28561,5
22226184,5476,1,5
22245940,81,16,5
22264652,289,676,5
22285452,625,324,5
22306256,49,16,5
22324976,169,196,5
22345780,100,9,5
22364504,4,81,5
22382168,1225,121,5
22404004,7396,441,5
22425864,1936,36,5
22446660,64,4,5
22464336,25,49,5
22483056,16,4,5
22500708,0,225,5
22519468,12569,16129,5
22544404,0,0,5
22561032,7744,0,5
22580812,0,2401,5
22600584,18769,2601,5
22624508,1296,3969,5
22647368,729,2025,5
22669204,144,225,5
22690032,0,0,5
22706644,0,0,5
22723280,8464,0,5
22743056,4225,625,5
22764896,841,9,5
22783620,169,256,5
22804416,289,100,5
22825228,4,100,5
22843936,196,196,5
22864736,64,0,5
22882428,36,121,5
22902180,121,36,5
22921944,1,25,5
22939628,100,0,5
22958352,256,30976,5
22981204,1764,0,5
23000964,361,25921,5
23023864,6724,4,5
23043620,1,9,5
23060256,729,900,5
23081052,6400,100,5
23102896,676,9,5
23121620,1156,64,5
23142428,169,25,5
23162188,4,49,5
23179856,64,36,5
23198596,0,0,5
23215188,0,10304,5
23236004,0,0,5
23252644,6084,21904,5
23276564,4624,3025,5
23299468,0,11236,5
23320252,26896,25281,5
23345220,3249,49,5
23366032,256,324,5
23386824,64,16,5
23405532,144,289,5
23426336,225,64,5
23446104,1,49,5
23463776,121,100,5
23484588,25,1,5
23502256,49,100,5
23522020,81,16,5
23540748,1,25,5
23558408,32400,121,5
23581300,31808,4225,5
23605188,16641,4225,5
23629132,0,0,5
23645772,11812,20548,5
23670724,26880,7696,5
23694652,3136,0,5
23714412,6400,36,5
23735208,100,196,5
23756020,121,16,5
23775784,1089,100,5
23797596,5184,0,5
23817392,17689,0,5
23838176,784,0,5
23856888,0,12864,5
23877708,0,27889,5
23898500,1296,1,5
23918244,4225,0,5
23937996,961,32400,5
23960904,1225,9,5
23980656,1764,256,5
24002488,4,100,5
24021216,256,196,5
24042004,64,0,5
24059704,49,121,5
24079464,121,36,5
24099224,0,16,5
24116916,49,0,5
24134560,0,24025,5
24155368,0,5929,5
24175144,81,9,5
24192816,81,9,5
24210504,36,100,5
24230264,144,100,5
24251052,16,4,5
24268736,25,36,5
24287468,0,17161,5
24308256,8804,12305,5
24332164,16384,21904,5
24357152,0,4225,5
24376896,0,15376,5
24397696,441,16129,5
24420596,784,2116,5
24442408,900,7056,5
24464252,2209,49,5
24485060,36,256,5
24504808,841,1156,5
24526664,729,0,5
24545372,529,30532,5
24568244,22801,12569,5
24593196,5184,0,5
24612980,6400,0,5
24632728,1,484,5
24651448,289,36,5
24671212,1,100,5
24689940,196,144,5
24710740,49,0,5
24728420,36,100,5
24748188,1849,4,5
24767932,3600,25,5
24788748,256,361,5
24809552,9,0,5
24826168,0,0,5
24842800,21316,0,5
24863624,4489,9,5
24883392,16,225,5
24903140,81,0,5
24920820,25,144,5
24940576,169,100,5
24961380,9,4,5
24978016,4225,9,5
24997768,9604,576,5
25019616,1764,676,5
25041456,25,25,5
25060184,25,1,5
25077876,49,961,5
25097640,1369,3481,5
25120484,1849,0,5
25140248,676,14884,5
25163148,1936,1,5
25182904,9,196,5
25201616,49,9,5
25219304,100,225,5
25240092,196,81,5
25259864,1,25,5
25277560,2116,0,5
25297288,1444,32144,5
25321200,3136,0,5
25340976,4489,121,5
25362824,1,361,5
25381540,169,1,5
25400248,49,225,5
25420016,361,196,5
25440808,36,4,5
25458512,100,144,5
25479304,100,16,5
25499056,1,49,5
25516744,100,49,5
25536496,4,4,5
25553152,7744,0,5
25572880,7056,0,5
25592636,28900,31684,5
25617600,0,1369,5
25637372,0,14400,5
25658184,729,144,5
25678992,36,4,5
