Timestamp (micros),Sensor1 (mV),Sensor2 (mV),Label
17948668,4,4,2
17965316,16,1,2
17983004,25,1,2
18000676,1,1,2
18017324,1,0,2
18033952,0,0,2
18050592,4,1,2
18067224,0,1,2
18083884,9,0,2
18100520,81,0,2
18118192,36,4,2
18135868,1,0,2
18152524,9,0,2
18169156,81,1,2
18186828,64,1,2
18204512,4,0,2
18221160,4,1,2
18237796,0,4,2
18254440,9,1,2
18271068,1,0,2
18287720,1,0,2
18304352,25,0,2
18322036,64,1,2
18339712,1,4,2
18356352,9,0,2
18372992,1,0,2
18389632,0,1,2
18406276,1,0,2
18422920,25,0,2
18440604,121,1,2
18459316,9,4,2
18475948,1,0,2
18492604,1,0,2
18509236,9,4,2
18525864,16,1,2
18543560,1,1,2
18560204,9,1,2
18576828,0,0,2
18593476,0,0,2
18610108,16,1,2
18627792,0,0,2
18644436,1,0,2
18661072,1,4,2
18677708,4,0,2
18694356,1,0,2
18710996,9,0,2
18727640,36,1,2
18745308,36,0,2
18762992,25,0,2
18780668,1,1,2
18797308,36,0,2
18815000,9,1,2
18831640,9,0,2
18848268,9,0,2
18864904,4,0,2
18881560,4,1,2
18898196,0,1,2
18914836,0,1,2
18931468,0,0,2
18948112,0,0,2
18964752,0,0,2
18981400,0,0,2
18998032,1,0,2
19014672,0,0,2
19031312,0,0,2
19047956,4,4,2
19064596,1,1,2
19081236,0,1,2
19097884,4,0,2
19114520,0,0,2
19131148,1,0,2
19147800,9,0,2
19164440,1,0,2
19181076,0,0,2
19197712,1,4,2
19214360,0,4,2
19230992,4,0,2
19247644,49,0,2
19265316,25,1,2
19283000,0,0,2
19299636,0,0,2
19316276,1,4,2
19332912,25,1,2
19350592,64,4,2
19368276,16,1,2
19385956,9,0,2
19402588,81,1,2
19420284,81,1,2
19437956,25,0,2
19455628,49,1,2
19473304,16,0,2
19490996,25,0,2
19508680,49,4,2
19526344,36,0,2
19544028,1,0,2
19560684,1,1,2
19577308,4,0,2
19593944,16,4,2
19611624,25,1,2
19629316,36,1,2
19647004,16,4,2
19664676,1,1,2
19681312,4,0,2
19697964,1,0,2
19714604,0,0,2
19731224,9,0,2
19747876,4,0,2
19764516,1,0,2
19781168,4,0,2
19797796,9,0,2
19814436,9,0,2
19831072,0,0,2
19847724,4,0,2
19864352,1,0,2
19880992,0,0,2
19897640,1,1,2
19914280,1,0,2
19930904,9,0,2
19947560,1,0,2
19964208,0,1,2
19980844,0,0,2
19997472,1,0,2
20014116,4,1,2
20030760,0,0,2
20047404,1,0,2
20064032,1,0,7
20080676,0,0,7
20097320,0,1,7
20113960,0,1,7
20130592,1,0,7
20147228,0,0,7
20163884,1,0,7
20180524,0,0,7
20197156,0,0,7
20213804,1,0,7
20230448,36,0,7
20248116,64,4,7
20265792,16,4,7
20283472,0,0,7
20300124,1,0,7
20316756,0,0,7
20333396,4,0,7
20350032,1,0,7
20366672,4,0,7
20383316,0,0,7
20399960,100,1,7
20418676,361,9,7
20437404,100,16,7
20457156,0,0,7
20473792,1,1,7
20490444,9,0,7
20507072,64,0,7
20524756,25,1,7
20542416,0,1,7
20559072,0,0,7
20575712,0,0,7
20592352,0,0,7
20608988,4,0,7
20625636,4,1,7
20642272,1,1,7
20658916,1,1,7
20675548,4,0,7
20692196,0,1,7
20708836,4,0,7
20725460,0,0,7
20742100,4,1,7
20758756,1,0,7
20775392,0,0,7
20792036,4,0,7
20808668,25,1,7
20826356,25,4,7
20844032,0,0,7
20860672,1,1,7
20877316,1,1,7
20893960,16,0,7
20911644,9,0,7
20928276,0,0,7
20944920,0,0,7
20961548,0,0,7
20978192,0,0,7
20994840,9,1,7
21011476,16,4,7
21029148,0,0,7
21045804,1,1,7
21062436,0,4,7
21079084,1,1,7
21095708,0,0,7
21112364,1,1,7
21128992,1,0,7
21145644,1,0,7
21162284,1,0,7
21178908,0,0,7
21195552,1,0,7
21212196,0,0,7
21228836,9,1,7
21245480,9,0,7
21262116,0,0,7
21278760,1,0,7
21295400,1,0,7
21312036,1,1,7
21328664,16,0,7
21346356,64,1,7
21364032,9,0,7
21380664,0,0,7
21397312,9,0,7
21413964,25,1,7
21431644,1,4,7
21448264,16,0,7
21465956,9,0,7
21482592,0,1,7
21499236,0,1,7
21515872,9,0,7
21532516,25,4,7
21550192,4,4,7
21566828,0,0,7
21583464,0,0,7
21600108,1,0,7
21616760,4,0,7
21633404,0,0,7
21650036,1,0,7
21666676,1,0,7
21683328,1,1,7
21699948,0,1,7
21716588,0,1,7
21733228,4,4,7
21749880,9,1,7
21766520,1,0,7
21783144,9,0,7
21799792,1,0,7
21816428,1,0,7
21833076,4,1,7
21849712,0,0,7
21866356,1,1,7
21882992,25,0,7
21900672,1,1,7
21917312,0,1,7
21933948,0,1,7
21950596,0,4,7
21967236,0,0,7
21983864,0,0,7
22000516,0,0,7
22017148,0,0,7
22033796,0,4,7
22050428,0,9,7
22067076,0,0,7
22083724,1,1,7
22100352,0,0,7
22116980,0,0,7
22133632,1,0,7
22150284,1,0,7
22166928,0,0,7
22183552,1,0,7
22200192,9,0,7
22216844,9,0,7
22233484,1,4,7
22250116,4,1,7
22266756,4,0,7
22283396,0,0,7
22300040,1,1,7
22316672,0,0,7
22333312,1,0,7
22349964,9,1,7
22366604,1,0,7
22383224,0,0,7
22399872,1,0,7
22416524,1,1,7
22433152,4,0,7
22449796,1,0,7
22466436,25,0,7
22484128,49,0,7
22501800,4,0,7
22518428,0,1,7
22535068,16,0,7
22552764,36,4,7
22570436,9,4,7
22587072,4,0,7
22603708,1,4,7
22620364,0,1,7
22636992,1,0,7
22653632,1,0,7
22670268,0,0,7
22686920,0,1,7
22703556,0,0,7
22720192,0,0,7
22736824,0,0,7
22753472,0,1,7
22770120,4,0,7
22786756,1,0,7
22803396,0,0,7
22820044,4,0,7
22836672,1,0,7
22853312,0,0,7
22869948,0,0,7
22886592,0,0,7
22903220,0,0,7
22919864,0,1,7
22936496,0,1,7
22953152,0,0,7
22969784,0,0,7
22986436,0,0,7
23003068,0,0,7
23019724,1,0,7
23036352,1,0,7
23052988,0,0,7
23069628,1,0,7
23086276,0,0,7
23102912,4,0,7
23119556,1,0,7
23136188,4,0,7
23152832,0,4,7
23169476,4,1,7
23186112,1,0,7
23202744,1,1,7
23219396,9,0,7
23236036,4,0,7
23252664,0,0,7
23269300,4,1,7
23285964,1,1,7
23302588,1,0,7
23319232,4,0,7
23335864,1,0,7
23352516,1,0,7
23369156,4,1,7
23385788,0,1,7
23402428,4,0,7
23419076,4,0,7
23435716,1,0,7
23452344,0,0,7
23468980,1,1,7
23485632,0,0,7
23502276,0,0,7
23518904,16,4,7
23536588,1,1,7
23553236,9,1,7
23569876,9,1,7
23586512,0,0,7
23603148,1,0,7
23619792,0,0,7
23636424,0,1,7
23653064,0,0,7
23669700,0,0,7
23686364,0,0,7
23702992,0,0,7
23719632,0,0,7
23736256,0,0,7
23752920,9,0,7
23769552,4,0,7
23786192,0,0,7
23802816,0,0,7
23819468,0,0,7
23836104,0,0,7
23852756,1,1,7
23869388,0,0,7
23886044,9,0,7
23902668,1,0,7
23919304,0,0,7
23935936,0,0,7
23952592,1,0,7
23969236,1,0,7
23985876,1,0,7
24002512,4,1,7
24019160,1,0,7
24035792,1,0,7
24052428,0,1,7
24069068,0,0,7
24085724,4,1,7
24102348,4,1,7
24118996,1,0,7
24135628,0,0,7
24152280,0,0,7
24168916,9,4,7
24185552,1,16,7
24203232,1,1,7
24219868,0,0,7
24236504,0,0,7
24253148,0,0,7
24269780,0,1,7
